DR NUMBER,DATE REPORTED,DATE OCCURRED,TIME OCCURRED,AREA ID,AREA NAME,REPORTING DISTRICT,CRIME CODE,CRIME CODE DESCRIPTION,MO CODES,VICTIM AGE,VICTIM SEX,VICTIM DESCENT,PREMISE CODE,PREMISE DESCRIPTION,WEAPON USED CODE,WEAPON DESCRIPTION,STATUS CODE,STATUS DESCRIPTION,CRIME CODE 1,CRIME CODE 2,CRIME CODE 3,CRIME CODE 4,ADDRESS,CROSS STREET,LOCATION ,LATITUDE,LONGITUDE,geometry,index_right,CT10,GEOID10,LABEL,OBJECTID,Shape_STAr,Shape_STLe,X_Center,Y_Center
170310321,04/05/2017,04/05/2017,1015,03,Southwest,0397,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0334 0302 0430 1419 1407 0913 1218 1100 1402 1414,50,M,H,101,STREET,103,RIFLE,AA,Adult Arrest,230,998,,,1100 W  VERNON                       AV,,"(34.0073, -118.298)",34.0073, -118.298,POINT (-118.298 34.0073),826,231600,06037231600,2316.00,828,10275994.5254,13096.4194123,6471341.0,1825163.0
171010604,05/06/2017,04/03/2017,1630,10,West Valley,1045,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 2004 1218 0913,54,M,W,101,STREET,,,IC,Invest Cont,440,,,,ZELZAH                       AV,BURBANK                      BL,"(34.1722, -118.522)",34.1722, -118.522,POINT (-118.522 34.1722),576,139200,06037139200,1392.00,577,12399622.9199,14017.0923478,6402981.0,1886735.0
171607808,04/03/2017,04/03/2017,0400,16,Foothill,1687,210,ROBBERY,1822 1218 1310 0334 0352 0337 0344 0416 2004,36,M,H,101,STREET,302,BLUNT INSTRUMENT,IC,Invest Cont,210,,,,TUJUNGA,PENROSE,"(34.2252, -118.3805)",34.2252, -118.3805,POINT (-118.3805 34.2252),1376,121900,06037121900,1219.00,1378,18145473.4453,20084.296102,6445821.0,1901886.0
171612694,08/04/2017,08/04/2017,0500,16,Foothill,1685,860,BATTERY WITH SEXUAL CONTACT,0500 1218 1261 0522,29,F,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,860,,,,BLYTHE                       ST,LANKERSHIM,"(34.2173, -118.3835)",34.2173, -118.3835,POINT (-118.3835 34.2173),1376,121900,06037121900,1219.00,1378,18145473.4453,20084.296102,6445821.0,1901886.0
171607846,04/03/2017,04/03/2017,0200,16,Foothill,1675,121,"RAPE, FORCIBLE",1206 2002 1820 0537 0527 0913 2004 1218,57,F,W,505,MOTEL,515,PHYSICAL PRESENCE,IC,Invest Cont,121,,,,8300    LEHIGH                       AV,,"(34.2247, -118.3686)",34.2247, -118.3686,POINT (-118.3686 34.2247),1271,121101,06037121101,1211.01,1273,5083052.43457,10732.2833752,6451202.0,1904253.0
171708869,04/03/2017,04/03/2017,1020,17,Devonshire,1757,350,"THEFT, PERSON",0344 1202 1218 2004 0448,70,M,W,102,SIDEWALK,,,IC,Invest Cont,350,,,,DEVONSHIRE,BALBOA,"(34.2575, -118.5023)",34.2575, -118.5023,POINT (-118.5023 34.2575),570,111400,06037111400,1114.00,571,19502863.3945,18135.2996771,6411737.0,1916575.0
171711808,05/28/2017,05/28/2017,1440,17,Devonshire,1757,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1814 0400 0416 1218,52,F,W,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,DEVONSHIRE                   ST,BALBOA                       BL,"(34.2575, -118.5023)",34.2575, -118.5023,POINT (-118.5023 34.2575),570,111400,06037111400,1114.00,571,19502863.3945,18135.2996771,6411737.0,1916575.0
170408170,04/04/2017,04/04/2017,1700,04,Hollenbeck,0497,647,THROWING OBJECT AT MOVING VEHICLE,1202 1218 0913 0329,74,M,H,101,STREET,306,ROCK/THROWN OBJECT,IC,Invest Cont,647,,,,8TH                          ST,LORENA,"(34.0216, -118.2048)",34.0216, -118.2048,POINT (-118.2048 34.0216),1235,204820,06037204820,2048.20,1237,3447572.33691,8346.76525018,6499294.0,1831113.0
170508306,04/04/2017,04/04/2017,0640,05,Harbor,0585,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0400 1813 0416 1218,44,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626,,,,800 W  19TH                         ST,,"(33.727, -118.2946)",33.727, -118.2946,POINT (-118.2946 33.727),21,297202,06037297202,2972.02,22,6198688.54004,9987.2039544,6470739.0,1722342.0
170508694,04/12/2017,04/12/2017,0520,05,Harbor,0567,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0345 0411 0432 0913 1218 1243 1813 2000 2004,27,F,W,501,SINGLE FAMILY DWELLING,200,KNIFE WITH BLADE 6INCHES OR LESS,AO,Adult Other,236,,,,17TH                         ST,BEACON                       ST,"(33.7243, -118.2963)",33.7243, -118.2963,POINT (-118.2963 33.7243),21,297202,06037297202,2972.02,22,6198688.54004,9987.2039544,6470739.0,1722342.0
170511069,06/01/2017,05/31/2017,0001,05,Harbor,0585,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1100 1206 1300 0450 1218,42,M,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,230,,,,UNK SAN PEDR,UNK SAN PEDR,"(33.7243, -118.2963)",33.7243, -118.2963,POINT (-118.2963 33.7243),21,297202,06037297202,2972.02,22,6198688.54004,9987.2039544,6470739.0,1722342.0
170808340,04/04/2017,04/04/2017,2230,08,West LA,0832,350,"THEFT, PERSON",1309 1218 1268 0344 0342 0370,34,M,W,102,SIDEWALK,,,IC,Invest Cont,350,,,,BARRINGTON                   AV,SAN VICENTE,"(34.0536, -118.4655)",34.0536, -118.4655,POINT (-118.4655 34.0536),490,264103,06037264103,2641.03,491,2481306.73926,7370.47082425,6420431.0,1842717.0
170812467,07/07/2017,07/07/2017,1900,08,West LA,0832,220,ATTEMPTED ROBBERY,0417 0337 1218 0445,56,M,W,102,SIDEWALK,200,KNIFE WITH BLADE 6INCHES OR LESS,IC,Invest Cont,220,,,,SAN VICENTE,BRINGHAM,"(34.0538, -118.4622)",34.0538, -118.4622,POINT (-118.4622 34.0538),490,264103,06037264103,2641.03,491,2481306.73926,7370.47082425,6420431.0,1842717.0
170800704,07/15/2017,07/15/2017,2250,08,West LA,0827,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1402 0342 0416 2002 0319 0445 1251 1218 2004,57,M,W,102,SIDEWALK,304,CLUB/BAT,AO,Adult Other,230,998,,,GORHAM,BRINGHAM,"(34.0544, -118.4656)",34.0544, -118.4656,POINT (-118.4656 34.0544),490,264103,06037264103,2641.03,491,2481306.73926,7370.47082425,6420431.0,1842717.0
170808306,04/04/2017,04/04/2017,1930,08,West LA,0893,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1402 0411 0334 1218,,M,H,501,SINGLE FAMILY DWELLING,200,KNIFE WITH BLADE 6INCHES OR LESS,AO,Adult Other,230,998,,,2500    COTNER                       AV,,"(34.034, -118.4344)",34.034, -118.4344,POINT (-118.4344 34.034),800,271100,06037271100,2711.00,802,8658187.5127,14154.4973392,6432352.0,1834998.0
171210780,04/04/2017,04/04/2017,1930,12,77th Street,1273,761,BRANDISH WEAPON,0344 0312 0302 0416 0446 1261 1218 1814 0319,28,F,B,102,SIDEWALK,102,HAND GUN,IC,Invest Cont,761,,,,8700 S  WESTERN                      AV,,"(33.9591, -118.309)",33.9591, -118.309,POINT (-118.309 33.9591),1102,238400,06037238400,2384.00,1104,14010206.3945,15895.8087852,6467962.0,1806641.0
171219710,08/05/2017,08/05/2017,0410,12,77th Street,1273,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0416 0913 2004 1218 0447,46,M,B,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,230,,,,88TH,WESTERN,"(33.9582, -118.309)",33.9582, -118.309,POINT (-118.309 33.9582),1102,238400,06037238400,2384.00,1104,14010206.3945,15895.8087852,6467962.0,1806641.0
171708987,04/04/2017,04/04/2017,2300,17,Devonshire,1771,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1300 0411 1218,58,M,W,101,STREET,207,OTHER KNIFE,IC,Invest Cont,230,,,,OSO                          AV,PLUMMER                      ST,"(34.2428, -118.5754)",34.2428, -118.5754,POINT (-118.5754 34.2428),486,113303,06037113303,1133.03,487,43922455.8857,31052.5763281,6386743.0,1911619.0
172008840,04/06/2017,04/05/2017,2000,20,Olympic,2045,822,,1218 0943,40,F,A,503,HOTEL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,822,,,,3100 W  8TH                          ST,,"(34.0577, -118.2971)",34.0577, -118.2971,POINT (-118.2971 34.0577),977,212305,06037212305,2123.05,979,1163116.72949,4358.27139193,6471354.0,1842933.0
170310299,04/05/2017,04/05/2017,1300,03,Southwest,0363,210,ROBBERY,1202 1218 0354 0913 0400,64,M,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,BUCKINGHAM,SANTA ROSALIA,"(34.0121, -118.3423)",34.0121, -118.3423,POINT (-118.3423 34.0121),879,236100,06037236100,2361.00,881,12170629.5039,14923.932542,6458563.0,1827156.0
171607919,04/05/2017,04/05/2017,1200,16,Foothill,1623,210,ROBBERY,0411 0334 0913 0421 1218 0416 0344,55,M,B,101,STREET,219,SCREWDRIVER,IC,Invest Cont,210,998,,,SAN FERNANDO                 RD,VAN NUYS                     BL,"(34.2685, -118.4152)",34.2685, -118.4152,POINT (-118.4152 34.2685),1659,104701,06037104701,1047.01,1661,5925022.60156,11097.8773427,6436219.0,1920344.0
171509724,04/07/2017,04/07/2017,1300,15,N Hollywood,1531,210,ROBBERY,0344 0342 0411 0416 1218,35,M,H,109,PARK/PLAYGROUND,513,STUN GUN,IC,Invest Cont,210,,,,COLDWATER CA,CHANDLER                     BL,"(34.174, -118.4095)",34.174, -118.4095,POINT (-118.4095 34.174),1554,124400,06037124400,1244.00,1556,10500664.4531,13194.5150148,6437791.0,1885947.0
170708346,04/08/2017,04/08/2017,1600,07,Wilshire,0706,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0416 1414 1218,48,M,B,101,STREET,308,STICK,IC,Invest Cont,230,,,,6900    MELROSE                      AV,,"(34.0835, -118.3416)",34.0835, -118.3416,POINT (-118.3416 34.0835),1446,191902,06037191902,1919.02,1448,7817628.45508,11569.8120313,6459072.0,1853042.0
171709216,04/08/2017,04/08/2017,1831,17,Devonshire,1781,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1814 0400 0444 1402 1218 2004,25,F,A,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,998,,,20500    NORDHOFF                     ST,,"(34.2318, -118.5798)",34.2318, -118.5798,POINT (-118.5798 34.2318),503,113421,06037113421,1134.21,504,23735832.0518,21648.1376485,6385466.0,1907752.0
171709704,04/18/2017,04/18/2017,1720,17,Devonshire,1781,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,1402 1814 2000 2004 1218 0416 0411 0906 1300,29,F,H,108,PARKING LOT,201,KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,AA,Adult Arrest,236,998,,,DE SOTO,NORDHOFF,"(34.2355, -118.5885)",34.2355, -118.5885,POINT (-118.5885 34.2355),503,113421,06037113421,1134.21,504,23735832.0518,21648.1376485,6385466.0,1907752.0
171710273,04/29/2017,04/29/2017,0515,17,Devonshire,1781,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0400 0447 1218 0202 2004,53,M,W,108,PARKING LOT,310,CONCRETE BLOCK/BRICK,IC,Invest Cont,230,,,,9000    WINNETKA                     AV,,"(34.2332, -118.5829)",34.2332, -118.5829,POINT (-118.5829 34.2332),503,113421,06037113421,1134.21,504,23735832.0518,21648.1376485,6385466.0,1907752.0
172100683,04/08/2017,04/08/2017,0800,21,Topanga,2187,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1218 2004 1402 0416 0913 1822,27,M,W,102,SIDEWALK,312,PIPE/METAL PIPE,AO,Adult Other,230,998,,,VENTURA                      FY,CANOGA,"(34.1694, -118.5974)",34.1694, -118.5974,POINT (-118.5974 34.1694),452,137104,06037137104,1371.04,453,27620477.1221,23406.5273749,6384738.0,1886132.0
172110053,04/29/2017,04/28/2017,1300,21,Topanga,2177,210,ROBBERY,1822 2004 1218 0416,51,M,W,101,STREET,312,PIPE/METAL PIPE,IC,Invest Cont,210,,,,VENTURA                      FY,TOPANGA CANYON,"(34.174, -118.5888)",34.174, -118.5888,POINT (-118.5888 34.174),452,137104,06037137104,1371.04,453,27620477.1221,23406.5273749,6384738.0,1886132.0
172113393,07/07/2017,07/07/2017,0700,21,Topanga,2177,121,"RAPE, FORCIBLE",1202 0527 1218 1000 1822,67,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,,,,21400    BURBANK                      BL,,"(34.1733, -118.5974)",34.1733, -118.5974,POINT (-118.5974 34.1733),452,137104,06037137104,1371.04,453,27620477.1221,23406.5273749,6384738.0,1886132.0
172109053,04/09/2017,04/09/2017,1300,21,Topanga,2141,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1218,55,M,W,109,PARK/PLAYGROUND,,,IC,Invest Cont,440,480,,,KITTRIDGE,DARYN,"(34.1894, -118.6604)",34.1894, -118.6604,POINT (-118.6604 34.1894),541,135203,06037135203,1352.03,542,48445237.8213,33417.9255738,6362963.0,1892853.0
170310650,04/10/2017,04/10/2017,1305,03,Southwest,0337,626,INTIMATE PARTNER - SIMPLE ASSAULT,1414 2000 1813 2004 1218 1276 0340 0444 0305 0407,19,F,B,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,AO,Adult Other,626,,,,W  JEFFERSON                    BL,S  VERMONT                      AV,"(34.0273, -118.3024)",34.0273, -118.3024,POINT (-118.3024 34.0273),708,222100,06037222100,2221.00,710,5155227.47559,10486.7720544,6470046.0,1832461.0
170209010,04/13/2017,04/11/2017,1500,02,Rampart,0203,350,"THEFT, PERSON",1218 0344,30,M,W,101,STREET,,,IC,Invest Cont,350,,,,VERMONT,MARATHON,"(34.0857, -118.2917)",34.0857, -118.2917,POINT (-118.2917 34.0857),1425,191420,06037191420,1914.20,1427,2445268.43164,6614.97353311,6474431.0,1853485.0
170212679,06/22/2017,06/21/2017,1900,02,Rampart,0211,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1218 0377 1202,71,M,O,101,STREET,,,IC,Invest Cont,440,,,,MELROSE,VERMONT                      AV,"(34.0836, -118.2917)",34.0836, -118.2917,POINT (-118.2917 34.0836),1425,191420,06037191420,1914.20,1427,2445268.43164,6614.97353311,6474431.0,1853485.0
170213633,07/11/2017,07/11/2017,1230,02,Rampart,0201,624,BATTERY - SIMPLE ASSAULT,0444 0319 1218,64,M,W,729,SPECIALTY SCHOOL/OTHER,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,MELROSE,VERMONT,"(34.0836, -118.2917)",34.0836, -118.2917,POINT (-118.2917 34.0836),1425,191420,06037191420,1914.20,1427,2445268.43164,6614.97353311,6474431.0,1853485.0
171608206,04/12/2017,04/11/2017,2130,16,Foothill,1621,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0408 1218 2004 1814 0444 0429 1414,35,F,H,109,PARK/PLAYGROUND,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,236,,,,LAUREL CANYON,PAXTON,"(34.2648, -118.4385)",34.2648, -118.4385,POINT (-118.4385 34.2648),1332,104403,06037104403,1044.03,1334,7499303.8252,16071.6916987,6430381.0,1916839.0
171611769,07/09/2017,07/09/2017,1830,16,Foothill,1622,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1100 1407 1419 0302 1218 0430 0906 1816 0334 1414,53,M,H,152,UNDERPASS/BRIDGE*,102,HAND GUN,AA,Adult Arrest,230,,,,PAXTON,LAUREL CANYON,"(34.2648, -118.4385)",34.2648, -118.4385,POINT (-118.4385 34.2648),1332,104403,06037104403,1044.03,1334,7499303.8252,16071.6916987,6430381.0,1916839.0
171611796,07/09/2017,07/09/2017,1830,16,Foothill,1622,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1407 1419 0302 1218 0906 1816 0334 0450 1414,53,M,H,152,UNDERPASS/BRIDGE*,102,HAND GUN,IC,Invest Cont,230,,,,LAUREL CANYON                BL,PAXTON                       ST,"(34.2648, -118.4385)",34.2648, -118.4385,POINT (-118.4385 34.2648),1332,104403,06037104403,1044.03,1334,7499303.8252,16071.6916987,6430381.0,1916839.0
171310338,04/13/2017,04/13/2017,1900,13,Newton,1346,624,BATTERY - SIMPLE ASSAULT,0416 0429 0417 1202 2004 0913 1218,65,M,B,103,ALLEY,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,624,,,,ZAMORA,42ND                         PL,"(34.006, -118.2513)",34.006, -118.2513,POINT (-118.2513 34.006),992,228220,06037228220,2282.20,994,3941934.15332,9102.49238054,6485497.0,1824677.0
171410381,04/14/2017,04/13/2017,2145,14,Pacific,1454,210,ROBBERY,0344 2004 1218,20,M,W,710,OTHER PREMISE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,4700    LINCOLN                      BL,,"(33.9805, -118.439)",33.9805, -118.439,POINT (-118.439 33.9805),439,702901,06037702901,7029.01,440,40513424.8701,25976.3700541,6425661.0,1814131.0
171500738,04/15/2017,04/15/2017,1200,15,N Hollywood,1521,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2004 1218 1414 0445 0369 0411 1402,30,F,B,101,STREET,216,SCISSORS,AA,Adult Arrest,230,998,,,SHERMAN,WHITSETT,"(34.198, -118.4216)",34.198, -118.4216,POINT (-118.4216 34.198),1387,123410,06037123410,1234.10,1389,5350547.04785,9501.50657664,6434172.0,1894694.0
170508869,04/16/2017,04/16/2017,1320,05,Harbor,0563,210,ROBBERY,0344 0913 0444 1218 0916 0330,46,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,210,,,,12TH,MEYLER,"(33.7334, -118.2968)",33.7334, -118.2968,POINT (-118.2968 33.7334),23,296902,06037296902,2969.02,24,5282901.06934,11982.864722,6471778.0,1725876.0
171809953,04/16/2017,04/16/2017,0920,18,Southeast,1835,624,BATTERY - SIMPLE ASSAULT,0913 0416 0444 1218 0360 0602,21,F,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,10400 S  CENTRAL                      AV,,"(33.9419, -118.2541)",33.9419, -118.2541,POINT (-118.2541 33.9419),1141,242000,06037242000,2420.00,1143,6961643.93066,10528.178533,6485771.0,1800380.0
171817479,08/24/2017,08/24/2017,1715,18,Southeast,1835,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0416 0446 0444 0429 1813 1243 1218 2004,18,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,CENTRAL                      AV,104TH                        ST,"(33.9419, -118.2541)",33.9419, -118.2541,POINT (-118.2541 33.9419),1141,242000,06037242000,2420.00,1143,6961643.93066,10528.178533,6485771.0,1800380.0
170808896,04/18/2017,04/18/2017,2145,08,West LA,0833,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0411 2004 0334 0340 1218,49,M,H,103,ALLEY,207,OTHER KNIFE,IC,Invest Cont,230,,,,1400    WESTWOOD                     BL,,"(34.0554, -118.4418)",34.0554, -118.4418,POINT (-118.4418 34.0554),559,265510,06037265510,2655.10,560,4127578.02441,8294.46030663,6427597.0,1843233.0
170809939,05/09/2017,05/09/2017,2200,08,West LA,0855,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1218 0447 0416 1402 0202 0340,60,M,W,232,"DELIVERY SERVICE (FED EX, UPS, COURIERS,COURIER SERVICE)*",308,STICK,IC,Invest Cont,230,998,,,1500    WESTWOOD                     BL,,"(34.0541, -118.4407)",34.0541, -118.4407,POINT (-118.4407 34.0541),559,265510,06037265510,2655.10,560,4127578.02441,8294.46030663,6427597.0,1843233.0
170814179,08/14/2017,08/14/2017,1035,08,West LA,0833,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1202 1814 0913 0448 0444 0429 2004 1218,60,F,W,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,WESTWOOD                     BL,ROCHESTER                    AV,"(34.0562, -118.4423)",34.0562, -118.4423,POINT (-118.4423 34.0562),559,265510,06037265510,2655.10,560,4127578.02441,8294.46030663,6427597.0,1843233.0
171510362,04/18/2017,04/18/2017,1740,15,N Hollywood,1527,624,BATTERY - SIMPLE ASSAULT,1218,29,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,6500    VINELAND                     AV,,"(34.1849, -118.3746)",34.1849, -118.3746,POINT (-118.3746 34.1849),1434,124201,06037124201,1242.01,1436,10468244.4082,13209.6376578,6448353.0,1889870.0
171810039,04/18/2017,04/18/2017,2115,18,Southeast,1862,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0416 0913 2004 1218,25,M,H,158,,302,BLUNT INSTRUMENT,IC,Invest Cont,230,,,,FIGUEROA                     ST,120TH                        ST,"(33.9237, -118.2826)",33.9237, -118.2826,POINT (-118.2826 33.9237),824,291110,06037291110,2911.10,826,7657287.76172,11598.8260889,6474648.0,1793426.0
171212053,04/19/2017,04/19/2017,0530,12,77th Street,1255,626,INTIMATE PARTNER - SIMPLE ASSAULT,1218 0419 0416 1814 2000 1300 1310 0329,32,F,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,77TH                         ST,VERMONT                      AV,"(33.9703, -118.2918)",33.9703, -118.2918,POINT (-118.2918 33.9703),884,237800,06037237800,2378.00,886,10471227.3057,13143.564045,6471274.0,1811948.0
171910042,04/20/2017,04/19/2017,1550,19,Mission,1966,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1402 0416 0421 0411 0906 1218 2004 0334 0445,20,M,H,101,STREET,206,SWITCH BLADE,AA,Adult Arrest,230,998,,,VAN NUYS,TERRA BELLA,"(34.2386, -118.4464)",34.2386, -118.4464,POINT (-118.4464 34.2386),318,119341,06037119341,1193.41,319,3512938.41504,8359.54053256,6426904.0,1908990.0
171109459,04/24/2017,04/22/2017,0200,11,Northeast,1113,624,BATTERY - SIMPLE ASSAULT,0334 0447 1218 1309,52,M,W,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,624,,,,2900 W  BROADWAY,,"(34.1449, -118.2273)",34.1449, -118.2273,POINT (-118.2273 34.1449),1368,181300,06037181300,1813.00,1370,15487799.208,21488.6054954,6493987.0,1871981.0
171400649,04/24/2017,04/22/2017,0320,14,Pacific,1487,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0416 1402 1218 2004,29,M,B,108,PARKING LOT,500,UNKNOWN WEAPON/OTHER WEAPON,AO,Adult Other,230,998,,,LA TIJERA,SEPULVEDA,"(33.9573, -118.3962)",33.9573, -118.3962,POINT (-118.3962 33.9573),675,278001,06037278001,2780.01,677,17381848.4619,25351.6276953,6439764.0,1807056.0
172109674,04/22/2017,04/22/2017,1330,21,Topanga,2196,210,ROBBERY,1218 0344 0448 0429 0330,22,F,W,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,210,510,,,21600    MULHOLLAND                   DR,,"(34.1478, -118.6012)",34.1478, -118.6012,POINT (-118.6012 34.1478),417,138000,06037138000,1380.00,418,48138031.0117,31253.131942,6382838.0,1877059.0
172109675,04/22/2017,04/22/2017,1315,21,Topanga,2196,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0417 1218,19,F,O,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626,,,,21600    MULHOLLAND                   DR,,"(34.1478, -118.6012)",34.1478, -118.6012,POINT (-118.6012 34.1478),417,138000,06037138000,1380.00,418,48138031.0117,31253.131942,6382838.0,1877059.0
171709990,04/24/2017,04/24/2017,2130,17,Devonshire,1751,210,ROBBERY,0344 0416 1218 1815 2024,56,F,W,108,PARKING LOT,212,BOTTLE,JA,Juv Arrest,210,,,,10000    OLD DEPOT PLAZA              RD,,"(34.2518, -118.5988)",34.2518, -118.5988,POINT (-118.5988 34.2518),416,113213,06037113213,1132.13,417,14001134.3877,16855.5137289,6378184.0,1915150.0
170311845,04/27/2017,04/27/2017,0940,03,Southwest,0357,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0432 0443 0913 0202 1218,34,F,H,101,STREET,511,VERBAL THREAT,IC,Invest Cont,930,,,,39TH,VERMONT,"(34.0219, -118.2959)",34.0219, -118.2959,POINT (-118.2959 34.0219),710,222600,06037222600,2226.00,712,7017410.72266,10585.6178188,6472011.0,1830463.0
170209823,04/28/2017,04/28/2017,1630,02,Rampart,0205,624,BATTERY - SIMPLE ASSAULT,2004 0416 1218,44,M,W,103,ALLEY,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,SUNSET                       BL,PARKMAN                      AV,"(34.0829, -118.2733)",34.0829, -118.2733,POINT (-118.2733 34.0829),1410,195804,06037195804,1958.04,1412,3615043.81738,7708.36000702,6479053.0,1851162.0
170200782,06/12/2017,06/10/2017,1615,02,Rampart,0205,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0445 1402 2004 1218,51,M,W,101,STREET,302,BLUNT INSTRUMENT,AO,Adult Other,230,998,,,600 N  BENTON                       WY,,"(34.076, -118.2737)",34.076, -118.2737,POINT (-118.2737 34.076),1410,195804,06037195804,1958.04,1412,3615043.81738,7708.36000702,6479053.0,1851162.0
170809422,04/29/2017,04/29/2017,1315,08,West LA,0836,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0416 2004 0913 1218 0373 0447,52,M,O,101,STREET,310,CONCRETE BLOCK/BRICK,IC,Invest Cont,230,,,,SANTA MONICA                 BL,THAYER                       AV,"(34.0554, -118.4266)",34.0554, -118.4266,POINT (-118.4266 34.0554),1084,267100,06037267100,2671.00,1086,11882744.4561,14259.7907026,6433066.0,1841786.0
171411586,05/01/2017,05/01/2017,1710,14,Pacific,1402,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1218,54,M,W,203,OTHER BUSINESS,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,230,,,,11300    NATIONAL                     BL,,"(34.0276, -118.437)",34.0276, -118.437,POINT (-118.437 34.0276),393,271300,06037271300,2713.00,394,15743103.2168,19366.8986072,6427936.0,1832125.0
