DATE OCCURRED,Year,Quarter,Month,Week,Day,TIME OCCURRED,CRIME CODE,CRIME CODE DESCRIPTION,VICTIM AGE,VICTIM SEX,PREMISE CODE,PREMISE DESCRIPTION,WEAPON USED CODE,WEAPON DESCRIPTION,LATITUDE,LONGITUDE,CT10
2/18/2017,2017,1,2,7,7,1800,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",59,F,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,34.0791,-118.2626,ALL
4/23/2017,2017,2,4,17,1,30,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,57,F,504,OTHER RESIDENCE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0808,-118.2655,ALL
9/17/2016,2016,3,9,38,7,1330,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",56,M,103,ALLEY,207,OTHER KNIFE,33.9905,-118.4478,ALL
10/10/2016,2016,4,10,42,2,2325,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",41,M,710,OTHER PREMISE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.9905,-118.4478,ALL
2/19/2017,2017,1,2,8,1,2120,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",32,M,101,STREET,102,HAND GUN,33.9857,-118.4435,ALL
3/3/2017,2017,1,3,9,6,1300,440,THEFT PLAIN - PETTY ($950 & UNDER),34,M,102,SIDEWALK,,,33.9857,-118.4435,ALL
3/8/2017,2017,1,3,10,4,2130,626,INTIMATE PARTNER - SIMPLE ASSAULT,43,F,710,OTHER PREMISE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.9876,-118.4489,ALL
4/13/2017,2017,2,4,15,5,2235,220,ATTEMPTED ROBBERY,60,M,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.9897,-118.4495,ALL
7/26/2017,2017,3,7,30,4,1045,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",37,M,101,STREET,308,STICK,33.9897,-118.4495,ALL
7/29/2017,2017,3,7,30,7,1935,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",45,M,102,SIDEWALK,219,SCREWDRIVER,33.9905,-118.4478,ALL
9/18/2016,2016,3,9,39,1,830,624,BATTERY - SIMPLE ASSAULT,50,F,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",308,STICK,33.7868,-118.2658,ALL
10/27/2016,2016,4,10,44,5,1800,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",53,M,101,STREET,304,CLUB/BAT,33.7868,-118.2658,ALL
9/18/2016,2016,3,9,39,1,2145,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",34,M,102,SIDEWALK,311,HAMMER,34.2084,-118.5273,ALL
9/19/2016,2016,3,9,39,2,40,624,BATTERY - SIMPLE ASSAULT,32,M,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0423,-118.2595,ALL
11/15/2016,2016,4,11,47,3,200,121,"RAPE, FORCIBLE",34,M,103,ALLEY,,,34.0416,-118.255,ALL
12/3/2016,2016,4,12,49,7,2045,210,ROBBERY,50,M,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0377,-118.2621,ALL
12/3/2016,2016,4,12,49,7,1805,626,INTIMATE PARTNER - SIMPLE ASSAULT,37,F,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0444,-118.2628,ALL
1/14/2017,2017,1,1,2,7,200,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",39,F,101,STREET,212,BOTTLE,34.0405,-118.2567,ALL
3/2/2017,2017,1,3,9,5,200,352,PICKPOCKET,55,M,101,STREET,,,34.0388,-118.2574,ALL
3/20/2017,2017,1,3,12,2,1240,626,INTIMATE PARTNER - SIMPLE ASSAULT,25,F,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0409,-118.2574,ALL
3/28/2017,2017,1,3,13,3,230,761,BRANDISH WEAPON,60,M,124,BUS STOP,207,OTHER KNIFE,34.0437,-118.2617,ALL
4/19/2017,2017,2,4,16,4,436,220,ATTEMPTED ROBBERY,52,M,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0382,-118.2603,ALL
5/2/2017,2017,2,5,18,3,420,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,35,F,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0396,-118.259,ALL
5/20/2017,2017,2,5,20,7,400,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",55,M,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0402,-118.2598,ALL
7/13/2017,2017,3,7,28,5,2310,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,45,M,101,STREET,511,VERBAL THREAT,34.0396,-118.2558,ALL
8/4/2017,2017,3,8,31,6,120,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",49,M,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0416,-118.2584,ALL
8/16/2017,2017,3,8,33,4,100,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",31,M,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,34.0437,-118.2617,ALL
8/30/2017,2017,3,8,35,4,1735,624,BATTERY - SIMPLE ASSAULT,54,M,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0401,-118.2668,ALL
9/19/2016,2016,3,9,39,2,1400,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,51,M,101,STREET,114,AIR PISTOL/REVOLVER/RIFLE/BB GUN,34.0646,-118.2709,ALL
11/23/2016,2016,4,11,48,4,200,860,BATTERY WITH SEXUAL CONTACT,49,F,517,,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0619,-118.2702,ALL
11/23/2016,2016,4,11,48,4,200,624,BATTERY - SIMPLE ASSAULT,59,F,517,,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0619,-118.2702,ALL
8/21/2017,2017,3,8,34,2,1800,624,BATTERY - SIMPLE ASSAULT,49,F,517,,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0619,-118.2702,ALL
9/19/2016,2016,3,9,39,2,250,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",38,M,101,STREET,308,STICK,34.0691,-118.2917,ALL
4/20/2017,2017,2,4,16,5,1530,440,THEFT PLAIN - PETTY ($950 & UNDER),49,M,109,PARK/PLAYGROUND,,,34.0691,-118.2917,ALL
7/21/2017,2017,3,7,29,6,845,626,INTIMATE PARTNER - SIMPLE ASSAULT,26,F,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0691,-118.2917,ALL
9/20/2016,2016,3,9,39,3,830,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",55,M,101,STREET,207,OTHER KNIFE,34.0533,-118.2829,ALL
5/22/2017,2017,2,5,21,2,1925,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,52,F,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0503,-118.2808,ALL
9/20/2016,2016,3,9,39,3,1630,626,INTIMATE PARTNER - SIMPLE ASSAULT,19,F,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0421,-118.206,ALL
12/25/2016,2016,4,12,53,1,700,626,INTIMATE PARTNER - SIMPLE ASSAULT,27,F,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0434,-118.2068,ALL
9/20/2016,2016,3,9,39,3,2305,624,BATTERY - SIMPLE ASSAULT,34,M,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0716,-118.2224,ALL
9/20/2016,2016,3,9,39,3,2200,210,ROBBERY,23,M,103,ALLEY,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.7483,-118.2931,ALL
11/22/2016,2016,4,11,48,3,700,900,VIOLATION OF COURT ORDER,44,F,152,UNDERPASS/BRIDGE*,,,33.747,-118.2923,ALL
6/24/2017,2017,2,6,25,7,1330,626,INTIMATE PARTNER - SIMPLE ASSAULT,57,M,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.7467,-118.2924,ALL
9/20/2016,2016,3,9,39,3,500,210,ROBBERY,23,M,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0313,-118.4536,ALL
1/21/2017,2017,1,1,3,7,1430,210,ROBBERY,53,M,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0394,-118.4537,ALL
6/6/2017,2017,2,6,23,3,730,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD0036",40,M,101,STREET,,,34.0285,-118.4522,ALL
7/31/2017,2017,3,7,31,2,1830,624,BATTERY - SIMPLE ASSAULT,47,F,104,DRIVEWAY,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0341,-118.4525,ALL
9/20/2016,2016,3,9,39,3,1830,624,BATTERY - SIMPLE ASSAULT,29,F,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.1939,-118.4989,ALL
8/30/2017,2017,3,8,35,4,15,626,INTIMATE PARTNER - SIMPLE ASSAULT,35,F,108,PARKING LOT,204,FOLDING KNIFE,34.1939,-118.4924,ALL
9/21/2016,2016,3,9,39,4,930,626,INTIMATE PARTNER - SIMPLE ASSAULT,33,F,103,ALLEY,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.1594,-118.4487,ALL
9/21/2016,2016,3,9,39,4,1700,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,48,F,203,OTHER BUSINESS,500,UNKNOWN WEAPON/OTHER WEAPON,34.1649,-118.3659,ALL
1/8/2017,2017,1,1,2,1,2100,210,ROBBERY,66,F,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.1649,-118.3691,ALL
4/17/2017,2017,2,4,16,2,2320,761,BRANDISH WEAPON,50,M,222,LAUNDROMAT,511,VERBAL THREAT,34.1649,-118.3691,ALL
7/3/2017,2017,3,7,27,2,330,626,INTIMATE PARTNER - SIMPLE ASSAULT,37,F,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.1649,-118.3653,ALL
7/10/2017,2017,3,7,28,2,1200,626,INTIMATE PARTNER - SIMPLE ASSAULT,37,F,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.1649,-118.3686,ALL
7/23/2017,2017,3,7,30,1,2330,626,INTIMATE PARTNER - SIMPLE ASSAULT,20,F,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.1649,-118.3653,ALL
9/21/2016,2016,3,9,39,4,2130,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",31,F,108,PARKING LOT,307,VEHICLE,34.2248,-118.4516,ALL
11/9/2016,2016,4,11,46,4,800,626,INTIMATE PARTNER - SIMPLE ASSAULT,35,F,222,LAUNDROMAT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.2216,-118.4488,ALL
11/14/2016,2016,4,11,47,2,300,440,THEFT PLAIN - PETTY ($950 & UNDER),38,M,124,BUS STOP,,,34.2216,-118.4488,ALL
5/8/2017,2017,2,5,19,2,2225,762,LEWD CONDUCT,58,F,102,SIDEWALK,,,34.2216,-118.4488,ALL
8/27/2017,2017,3,8,35,1,300,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",51,M,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.2248,-118.4516,ALL
9/22/2016,2016,3,9,39,5,1735,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",46,M,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.2573,-118.4696,ALL
9/24/2016,2016,3,9,39,7,300,210,ROBBERY,58,M,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0546,-118.2684,ALL
3/8/2017,2017,1,3,10,4,855,624,BATTERY - SIMPLE ASSAULT,58,F,710,OTHER PREMISE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0546,-118.2684,ALL
8/26/2017,2017,3,8,34,7,500,210,ROBBERY,46,M,102,SIDEWALK,308,STICK,34.0552,-118.2675,ALL
9/24/2016,2016,3,9,39,7,1930,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",31,M,518,,302,BLUNT INSTRUMENT,33.9474,-118.2801,ALL
6/18/2017,2017,2,6,25,1,1,624,BATTERY - SIMPLE ASSAULT,55,F,103,ALLEY,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.9492,-118.2827,ALL
6/22/2017,2017,2,6,25,5,100,626,INTIMATE PARTNER - SIMPLE ASSAULT,39,F,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.951,-118.2849,ALL
9/25/2016,2016,3,9,40,1,1935,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",51,F,203,OTHER BUSINESS,500,UNKNOWN WEAPON/OTHER WEAPON,33.7912,-118.2633,ALL
5/29/2017,2017,2,5,22,2,1325,626,INTIMATE PARTNER - SIMPLE ASSAULT,46,F,509,MOBILE HOME/TRAILERS/CONSTRUCTION TRAILERS/RV'S/MOTORHOME,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.7976,-118.2621,ALL
9/25/2016,2016,3,9,40,1,2250,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD0036",23,M,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,34.2175,-118.5361,ALL
9/26/2016,2016,3,9,40,2,2100,815,SEXUAL PENTRATION WITH A FOREIGN OBJECT,31,F,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.104,-118.3755,ALL
9/26/2016,2016,3,9,40,2,2200,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",43,M,101,STREET,212,BOTTLE,34.2084,-118.5535,ALL
7/11/2017,2017,3,7,28,3,2317,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,31,F,108,PARKING LOT,201,KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,34.2084,-118.5535,ALL
9/27/2016,2016,3,9,40,3,1945,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER)0060,15,F,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.9854,-118.3338,ALL
9/27/2016,2016,3,9,40,3,200,210,ROBBERY,60,M,109,PARK/PLAYGROUND,301,BELT FLAILING INSTRUMENT/CHAIN,34.2575,-118.3023,ALL
8/14/2017,2017,3,8,33,2,1200,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",70,F,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,34.2579,-118.307,ALL
9/28/2016,2016,3,9,40,4,330,220,ATTEMPTED ROBBERY,31,F,101,STREET,107,OTHER FIREARM,34.0882,-118.225,ALL
2/18/2017,2017,1,2,7,7,1200,624,BATTERY - SIMPLE ASSAULT,47,M,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0839,-118.2224,ALL
4/10/2017,2017,2,4,15,2,2140,624,BATTERY - SIMPLE ASSAULT,32,F,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0882,-118.225,ALL
4/29/2017,2017,2,4,17,7,1220,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",32,F,101,STREET,307,VEHICLE,34.0882,-118.225,ALL
5/20/2017,2017,2,5,20,7,1400,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",32,F,101,STREET,307,VEHICLE,34.0874,-118.2251,ALL
7/26/2017,2017,3,7,30,4,915,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",53,M,101,STREET,218,OTHER CUTTING INSTRUMENT,34.0884,-118.2258,ALL
9/28/2016,2016,3,9,40,4,130,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",61,F,108,PARKING LOT,312,PIPE/METAL PIPE,34.2928,-118.4144,ALL
1/18/2017,2017,1,1,3,4,530,624,BATTERY - SIMPLE ASSAULT,62,F,709,PUBLIC RESTROOM(INDOORS-INSIDE),400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.2952,-118.4112,ALL
9/29/2016,2016,3,9,40,5,200,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",23,M,102,SIDEWALK,223,UNKNOWN TYPE CUTTING INSTRUMENT,34.0909,-118.2917,ALL
12/14/2016,2016,4,12,51,4,1930,664,"BUNCO, PETTY THEFT",34,M,101,STREET,,,34.0909,-118.2893,ALL
12/22/2016,2016,4,12,52,5,200,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",36,F,102,SIDEWALK,512,MACE/PEPPER SPRAY,34.0924,-118.2917,ALL
1/7/2017,2017,1,1,1,7,2130,480,BIKE - STOLEN,54,M,102,SIDEWALK,,,34.0909,-118.2917,ALL
3/5/2017,2017,1,3,10,1,1500,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,49,F,503,HOTEL,511,VERBAL THREAT,34.0909,-118.2893,ALL
6/10/2017,2017,2,6,23,7,545,210,ROBBERY,72,M,907,,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0909,-118.2917,ALL
8/26/2017,2017,3,8,34,7,330,210,ROBBERY,53,M,124,BUS STOP,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0909,-118.2878,ALL
9/29/2016,2016,3,9,40,5,2150,626,INTIMATE PARTNER - SIMPLE ASSAULT,45,M,406,OTHER STORE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.2146,-118.5317,ALL
9/29/2016,2016,3,9,40,5,2000,624,BATTERY - SIMPLE ASSAULT,34,F,109,PARK/PLAYGROUND,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.2683,-118.4118,ALL
9/30/2016,2016,3,9,40,6,2000,121,"RAPE, FORCIBLE",35,F,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0146,-118.2872,ALL
10/26/2016,2016,4,10,44,4,1930,626,INTIMATE PARTNER - SIMPLE ASSAULT,21,F,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0145,-118.2937,ALL
10/27/2016,2016,4,10,44,5,815,624,BATTERY - SIMPLE ASSAULT,49,F,103,ALLEY,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0146,-118.2872,ALL
8/16/2017,2017,3,8,33,4,1400,624,BATTERY - SIMPLE ASSAULT,26,M,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0109,-118.2915,ALL
9/30/2016,2016,3,9,40,6,150,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",30,M,102,SIDEWALK,204,FOLDING KNIFE,34.1007,-118.3494,ALL
9/30/2016,2016,3,9,40,6,1000,624,BATTERY - SIMPLE ASSAULT,49,M,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.1018,-118.2984,ALL
6/23/2017,2017,2,6,25,6,1255,626,INTIMATE PARTNER - SIMPLE ASSAULT,,M,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.1018,-118.2918,ALL
10/1/2016,2016,4,10,40,7,325,761,BRANDISH WEAPON,21,M,102,SIDEWALK,205,KITCHEN KNIFE,34.0653,-118.314,ALL
7/31/2017,2017,3,7,31,2,2340,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",51,M,101,STREET,204,FOLDING KNIFE,34.0617,-118.3091,ALL
10/2/2016,2016,4,10,41,1,1355,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",59,M,109,PARK/PLAYGROUND,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0373,-118.2043,ALL
3/24/2017,2017,1,3,12,6,1800,626,INTIMATE PARTNER - SIMPLE ASSAULT,31,F,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.04,-118.2013,ALL
6/5/2017,2017,2,6,23,2,830,624,BATTERY - SIMPLE ASSAULT,,F,124,BUS STOP,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0359,-118.2011,ALL
10/2/2016,2016,4,10,41,1,1200,956,"LETTERS, LEWD",39,M,501,SINGLE FAMILY DWELLING,,,33.727,-118.2924,ALL
1/1/2017,2017,1,1,1,1,2000,624,BATTERY - SIMPLE ASSAULT,49,M,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.727,-118.288,ALL
4/12/2017,2017,2,4,15,4,1840,624,BATTERY - SIMPLE ASSAULT,48,F,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.727,-118.288,ALL
10/2/2016,2016,4,10,41,1,1920,624,BATTERY - SIMPLE ASSAULT,35,M,110,FREEWAY,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.1,-118.3113,ALL
10/2/2016,2016,4,10,41,1,1510,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,30,F,101,STREET,307,VEHICLE,34.1839,-118.5273,ALL
10/2/2016,2016,4,10,41,1,1210,210,ROBBERY,39,M,124,BUS STOP,200,KNIFE WITH BLADE 6INCHES OR LESS,34.2737,-118.4117,ALL
4/3/2017,2017,2,4,14,2,1300,624,BATTERY - SIMPLE ASSAULT,70,M,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.2737,-118.4117,ALL
5/18/2017,2017,2,5,20,5,2000,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",31,M,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.2737,-118.4117,ALL
5/18/2017,2017,2,5,20,5,2000,624,BATTERY - SIMPLE ASSAULT,53,M,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.2737,-118.4117,ALL
8/11/2017,2017,3,8,32,6,1610,210,ROBBERY,41,M,124,BUS STOP,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.2737,-118.4117,ALL
10/2/2016,2016,4,10,41,1,740,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",42,M,101,STREET,311,HAMMER,34.0763,-118.2917,ALL
10/18/2016,2016,4,10,43,3,130,624,BATTERY - SIMPLE ASSAULT,27,M,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0746,-118.2917,ALL
12/28/2016,2016,4,12,53,4,1615,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,36,M,103,ALLEY,514,TIRE IRON,34.0763,-118.2917,ALL
1/11/2017,2017,1,1,2,4,1200,626,INTIMATE PARTNER - SIMPLE ASSAULT,36,M,150,TOOL SHED*,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0763,-118.2917,ALL
10/4/2016,2016,4,10,41,3,15,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",33,M,109,PARK/PLAYGROUND,500,UNKNOWN WEAPON/OTHER WEAPON,34.0444,-118.2125,ALL
10/4/2016,2016,4,10,41,3,430,210,ROBBERY,62,M,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.9782,-118.3159,ALL
10/14/2016,2016,4,10,42,6,315,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,52,F,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.9746,-118.309,ALL
4/3/2017,2017,2,4,14,2,2215,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",52,F,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,33.9814,-118.3089,ALL
6/28/2017,2017,2,6,26,4,2000,626,INTIMATE PARTNER - SIMPLE ASSAULT,26,F,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.9746,-118.3158,ALL
7/30/2017,2017,3,7,31,1,1900,350,"THEFT, PERSON",59,F,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,33.9814,-118.3089,ALL
10/5/2016,2016,4,10,41,4,2350,626,INTIMATE PARTNER - SIMPLE ASSAULT,34,F,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.205,-118.4339,ALL
12/5/2016,2016,4,12,50,2,2215,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",40,M,503,HOTEL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.205,-118.4339,ALL
2/22/2017,2017,1,2,8,4,1220,210,ROBBERY,30,F,101,STREET,207,OTHER KNIFE,34.203,-118.4389,ALL
10/6/2016,2016,4,10,41,5,1200,821,SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH 0007=02,22,M,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.2208,-118.5317,ALL
4/10/2017,2017,2,4,15,2,1200,121,"RAPE, FORCIBLE",43,F,108,PARKING LOT,515,PHYSICAL PRESENCE,34.2208,-118.5317,ALL
10/6/2016,2016,4,10,41,5,2300,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,50,F,509,MOBILE HOME/TRAILERS/CONSTRUCTION TRAILERS/RV'S/MOTORHOME,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.2355,-118.5623,ALL
3/16/2017,2017,1,3,11,5,1730,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,59,M,122,"VEHICLE, PASSENGER/TRUCK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.2355,-118.558,ALL
8/20/2017,2017,3,8,34,1,2130,210,ROBBERY,44,M,108,PARKING LOT,201,KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,34.2391,-118.5601,ALL
